periodDateUtc,unemployment,ManufacturingPMI,ServicesPMI,IndustrialProduction,AverageHourlyEarnings,MonthlyBudget,OLTSJobOpenings,ProducerPriceIndex_FoodEnergyMoM,ProducerPriceIndex_FoodEnergyYoY,RetailSales,ManufacturingPricesPaid,CompositePMI,FactoryOrders,ManufacturingNewOrdersIndex,ISMManufacturing
2023-06,3.6,46.3,54.4,-0.5,0.4,-228.0,0.0,0.1,2.4,0.2,41.8,53.2,0.0,46.0,46.0
2023-06,3.6,46.3,54.4,-0.5,0.4,-228.0,0.0,0.1,2.4,0.2,41.8,53.0,0.0,46.0,46.0
2023-06,3.6,46.3,54.1,-0.5,0.4,-228.0,0.0,0.1,2.4,0.2,41.8,53.2,0.0,46.0,46.0
2023-06,3.6,46.3,54.1,-0.5,0.4,-228.0,0.0,0.1,2.4,0.2,41.8,53.0,0.0,46.0,46.0
2023-06,3.6,46.3,54.4,-0.5,0.4,-228.0,0.0,0.1,2.4,0.2,41.8,53.2,0.0,46.0,46.0
2023-06,3.6,46.3,54.4,-0.5,0.4,-228.0,0.0,0.1,2.4,0.2,41.8,53.0,0.0,46.0,46.0
2023-06,3.6,46.3,54.1,-0.5,0.4,-228.0,0.0,0.1,2.4,0.2,41.8,53.2,0.0,46.0,46.0
2023-06,3.6,46.3,54.1,-0.5,0.4,-228.0,0.0,0.1,2.4,0.2,41.8,53.0,0.0,46.0,46.0
2023-05,3.7,48.4,54.9,-0.2,0.30000000000000004,-240.0,9.824,0.2,2.8,0.30000000000000004,44.2,54.3,0.30000000000000004,46.9,46.9
2023-05,3.7,48.4,54.9,-0.2,0.30000000000000004,-240.0,9.824,0.2,2.8,0.30000000000000004,44.2,54.5,0.30000000000000004,46.9,46.9
2023-05,3.7,48.4,55.1,-0.2,0.30000000000000004,-240.0,9.824,0.2,2.8,0.30000000000000004,44.2,54.3,0.30000000000000004,46.9,46.9
2023-05,3.7,48.4,55.1,-0.2,0.30000000000000004,-240.0,9.824,0.2,2.8,0.30000000000000004,44.2,54.5,0.30000000000000004,46.9,46.9
2023-05,3.7,48.5,54.9,-0.2,0.30000000000000004,-240.0,9.824,0.2,2.8,0.30000000000000004,44.2,54.3,0.30000000000000004,46.9,46.9
2023-05,3.7,48.5,54.9,-0.2,0.30000000000000004,-240.0,9.824,0.2,2.8,0.30000000000000004,44.2,54.5,0.30000000000000004,46.9,46.9
2023-05,3.7,48.5,55.1,-0.2,0.30000000000000004,-240.0,9.824,0.2,2.8,0.30000000000000004,44.2,54.3,0.30000000000000004,46.9,46.9
2023-05,3.7,48.5,55.1,-0.2,0.30000000000000004,-240.0,9.824,0.2,2.8,0.30000000000000004,44.2,54.5,0.30000000000000004,46.9,46.9
2023-04,3.4,50.2,53.6,0.5,0.5,176.0,10.103,0.2,3.2,0.4,53.2,53.4,0.4,47.1,47.1
2023-04,3.4,50.2,53.6,0.5,0.5,176.0,10.103,0.2,3.2,0.4,53.2,53.5,0.4,47.1,47.1
2023-04,3.4,50.2,53.7,0.5,0.5,176.0,10.103,0.2,3.2,0.4,53.2,53.4,0.4,47.1,47.1
2023-04,3.4,50.2,53.7,0.5,0.5,176.0,10.103,0.2,3.2,0.4,53.2,53.5,0.4,47.1,47.1
2023-04,3.4,50.4,53.6,0.5,0.5,176.0,10.103,0.2,3.2,0.4,53.2,53.4,0.4,47.1,47.1
2023-04,3.4,50.4,53.6,0.5,0.5,176.0,10.103,0.2,3.2,0.4,53.2,53.5,0.4,47.1,47.1
2023-04,3.4,50.4,53.7,0.5,0.5,176.0,10.103,0.2,3.2,0.4,53.2,53.4,0.4,47.1,47.1
2023-04,3.4,50.4,53.7,0.5,0.5,176.0,10.103,0.2,3.2,0.4,53.2,53.5,0.4,47.1,47.1
2023-03,3.5,49.2,52.6,0.4,0.30000000000000004,-378.0,9.59,-0.1,3.4,-1.0,49.2,52.3,0.9,46.3,46.3
2023-03,3.5,49.2,52.6,0.4,0.30000000000000004,-378.0,9.59,-0.1,3.4,-1.0,49.2,53.3,0.9,46.3,46.3
2023-03,3.5,49.2,53.8,0.4,0.30000000000000004,-378.0,9.59,-0.1,3.4,-1.0,49.2,52.3,0.9,46.3,46.3
2023-03,3.5,49.2,53.8,0.4,0.30000000000000004,-378.0,9.59,-0.1,3.4,-1.0,49.2,53.3,0.9,46.3,46.3
2023-03,3.5,49.3,52.6,0.4,0.30000000000000004,-378.0,9.59,-0.1,3.4,-1.0,49.2,52.3,0.9,46.3,46.3
2023-03,3.5,49.3,52.6,0.4,0.30000000000000004,-378.0,9.59,-0.1,3.4,-1.0,49.2,53.3,0.9,46.3,46.3
2023-03,3.5,49.3,53.8,0.4,0.30000000000000004,-378.0,9.59,-0.1,3.4,-1.0,49.2,52.3,0.9,46.3,46.3
2023-03,3.5,49.3,53.8,0.4,0.30000000000000004,-378.0,9.59,-0.1,3.4,-1.0,49.2,53.3,0.9,46.3,46.3
2023-02,3.6,47.3,50.6,0.0,0.2,-262.0,9.931000000000001,0.0,4.4,-0.4,51.3,50.1,-0.7000000000000001,47.7,47.7
2023-02,3.6,47.3,50.6,0.0,0.2,-262.0,9.931000000000001,0.0,4.4,-0.4,51.3,50.2,-0.7000000000000001,47.7,47.7
2023-02,3.6,47.3,50.5,0.0,0.2,-262.0,9.931000000000001,0.0,4.4,-0.4,51.3,50.1,-0.7000000000000001,47.7,47.7
2023-02,3.6,47.3,50.5,0.0,0.2,-262.0,9.931000000000001,0.0,4.4,-0.4,51.3,50.2,-0.7000000000000001,47.7,47.7
2023-02,3.6,47.8,50.6,0.0,0.2,-262.0,9.931000000000001,0.0,4.4,-0.4,51.3,50.1,-0.7000000000000001,47.7,47.7
2023-02,3.6,47.8,50.6,0.0,0.2,-262.0,9.931000000000001,0.0,4.4,-0.4,51.3,50.2,-0.7000000000000001,47.7,47.7
2023-02,3.6,47.8,50.5,0.0,0.2,-262.0,9.931000000000001,0.0,4.4,-0.4,51.3,50.1,-0.7000000000000001,47.7,47.7
2023-02,3.6,47.8,50.5,0.0,0.2,-262.0,9.931000000000001,0.0,4.4,-0.4,51.3,50.2,-0.7000000000000001,47.7,47.7
2023-01,3.4,46.9,46.8,0.0,0.30000000000000004,-39.0,10.824,0.5,5.4,3.0,44.5,46.8,-1.6,47.4,47.4
2023-01,3.4,46.9,46.8,0.0,0.30000000000000004,-39.0,10.824,0.5,5.4,3.0,44.5,46.6,-1.6,47.4,47.4
2023-01,3.4,46.9,46.6,0.0,0.30000000000000004,-39.0,10.824,0.5,5.4,3.0,44.5,46.8,-1.6,47.4,47.4
2023-01,3.4,46.9,46.6,0.0,0.30000000000000004,-39.0,10.824,0.5,5.4,3.0,44.5,46.6,-1.6,47.4,47.4
2023-01,3.4,46.8,46.8,0.0,0.30000000000000004,-39.0,10.824,0.5,5.4,3.0,44.5,46.8,-1.6,47.4,47.4
2023-01,3.4,46.8,46.8,0.0,0.30000000000000004,-39.0,10.824,0.5,5.4,3.0,44.5,46.6,-1.6,47.4,47.4
2023-01,3.4,46.8,46.6,0.0,0.30000000000000004,-39.0,10.824,0.5,5.4,3.0,44.5,46.8,-1.6,47.4,47.4
2023-01,3.4,46.8,46.6,0.0,0.30000000000000004,-39.0,10.824,0.5,5.4,3.0,44.5,46.6,-1.6,47.4,47.4
2022-12,3.5,46.2,44.7,-0.7000000000000001,0.30000000000000004,-85.0,11.012,0.1,5.5,-1.1,39.4,45.0,1.8,48.4,48.4
2022-12,3.5,46.2,44.7,-0.7000000000000001,0.30000000000000004,-85.0,11.012,0.1,5.5,-1.1,39.4,44.6,1.8,48.4,48.4
2022-12,3.5,46.2,44.4,-0.7000000000000001,0.30000000000000004,-85.0,11.012,0.1,5.5,-1.1,39.4,45.0,1.8,48.4,48.4
2022-12,3.5,46.2,44.4,-0.7000000000000001,0.30000000000000004,-85.0,11.012,0.1,5.5,-1.1,39.4,44.6,1.8,48.4,48.4
2022-12,3.5,46.2,44.7,-0.7000000000000001,0.30000000000000004,-85.0,11.012,0.1,5.5,-1.1,39.4,45.0,1.8,48.4,48.4
2022-12,3.5,46.2,44.7,-0.7000000000000001,0.30000000000000004,-85.0,11.012,0.1,5.5,-1.1,39.4,44.6,1.8,48.4,48.4
2022-12,3.5,46.2,44.4,-0.7000000000000001,0.30000000000000004,-85.0,11.012,0.1,5.5,-1.1,39.4,45.0,1.8,48.4,48.4
2022-12,3.5,46.2,44.4,-0.7000000000000001,0.30000000000000004,-85.0,11.012,0.1,5.5,-1.1,39.4,44.6,1.8,48.4,48.4
2022-11,3.7,47.7,46.2,-0.2,0.6000000000000001,-249.0,10.458,0.4,6.2,-0.6000000000000001,43.0,46.4,-1.8,49.0,49.0
2022-11,3.7,47.7,46.2,-0.2,0.6000000000000001,-249.0,10.458,0.4,6.2,-0.6000000000000001,43.0,46.3,-1.8,49.0,49.0
2022-11,3.7,47.7,46.1,-0.2,0.6000000000000001,-249.0,10.458,0.4,6.2,-0.6000000000000001,43.0,46.4,-1.8,49.0,49.0
2022-11,3.7,47.7,46.1,-0.2,0.6000000000000001,-249.0,10.458,0.4,6.2,-0.6000000000000001,43.0,46.3,-1.8,49.0,49.0
2022-11,3.7,47.6,46.2,-0.2,0.6000000000000001,-249.0,10.458,0.4,6.2,-0.6000000000000001,43.0,46.4,-1.8,49.0,49.0
2022-11,3.7,47.6,46.2,-0.2,0.6000000000000001,-249.0,10.458,0.4,6.2,-0.6000000000000001,43.0,46.3,-1.8,49.0,49.0
2022-11,3.7,47.6,46.1,-0.2,0.6000000000000001,-249.0,10.458,0.4,6.2,-0.6000000000000001,43.0,46.4,-1.8,49.0,49.0
2022-11,3.7,47.6,46.1,-0.2,0.6000000000000001,-249.0,10.458,0.4,6.2,-0.6000000000000001,43.0,46.3,-1.8,49.0,49.0
2022-10,3.7,50.4,47.8,-0.1,0.4,-88.0,10.334,0.0,6.7,1.3,46.6,48.2,1.0,50.2,50.2
2022-10,3.7,50.4,47.8,-0.1,0.4,-88.0,10.334,0.0,6.7,1.3,46.6,47.3,1.0,50.2,50.2
2022-10,3.7,50.4,46.6,-0.1,0.4,-88.0,10.334,0.0,6.7,1.3,46.6,48.2,1.0,50.2,50.2
2022-10,3.7,50.4,46.6,-0.1,0.4,-88.0,10.334,0.0,6.7,1.3,46.6,47.3,1.0,50.2,50.2
2022-10,3.7,49.9,47.8,-0.1,0.4,-88.0,10.334,0.0,6.7,1.3,46.6,48.2,1.0,50.2,50.2
2022-10,3.7,49.9,47.8,-0.1,0.4,-88.0,10.334,0.0,6.7,1.3,46.6,47.3,1.0,50.2,50.2
2022-10,3.7,49.9,46.6,-0.1,0.4,-88.0,10.334,0.0,6.7,1.3,46.6,48.2,1.0,50.2,50.2
2022-10,3.7,49.9,46.6,-0.1,0.4,-88.0,10.334,0.0,6.7,1.3,46.6,47.3,1.0,50.2,50.2
2022-09,3.5,52.0,49.3,0.4,0.30000000000000004,-430.0,10.717,0.30000000000000004,7.2,0.0,51.7,49.5,0.30000000000000004,50.9,50.9
2022-09,3.5,52.0,49.3,0.4,0.30000000000000004,-430.0,10.717,0.30000000000000004,7.2,0.0,51.7,49.3,0.30000000000000004,50.9,50.9
2022-09,3.5,52.0,49.2,0.4,0.30000000000000004,-430.0,10.717,0.30000000000000004,7.2,0.0,51.7,49.5,0.30000000000000004,50.9,50.9
2022-09,3.5,52.0,49.2,0.4,0.30000000000000004,-430.0,10.717,0.30000000000000004,7.2,0.0,51.7,49.3,0.30000000000000004,50.9,50.9
2022-09,3.5,51.8,49.3,0.4,0.30000000000000004,-430.0,10.717,0.30000000000000004,7.2,0.0,51.7,49.5,0.30000000000000004,50.9,50.9
2022-09,3.5,51.8,49.3,0.4,0.30000000000000004,-430.0,10.717,0.30000000000000004,7.2,0.0,51.7,49.3,0.30000000000000004,50.9,50.9
2022-09,3.5,51.8,49.2,0.4,0.30000000000000004,-430.0,10.717,0.30000000000000004,7.2,0.0,51.7,49.5,0.30000000000000004,50.9,50.9
2022-09,3.5,51.8,49.2,0.4,0.30000000000000004,-430.0,10.717,0.30000000000000004,7.2,0.0,51.7,49.3,0.30000000000000004,50.9,50.9
2022-08,3.7,51.5,43.7,-0.2,0.30000000000000004,-220.0,10.053,0.4,7.3,0.30000000000000004,52.5,44.6,0.0,52.8,52.8
2022-08,3.7,51.5,43.7,-0.2,0.30000000000000004,-220.0,10.053,0.4,7.3,0.30000000000000004,52.5,45.0,0.0,52.8,52.8
2022-08,3.7,51.5,44.1,-0.2,0.30000000000000004,-220.0,10.053,0.4,7.3,0.30000000000000004,52.5,44.6,0.0,52.8,52.8
2022-08,3.7,51.5,44.1,-0.2,0.30000000000000004,-220.0,10.053,0.4,7.3,0.30000000000000004,52.5,45.0,0.0,52.8,52.8
2022-08,3.7,51.3,43.7,-0.2,0.30000000000000004,-220.0,10.053,0.4,7.3,0.30000000000000004,52.5,44.6,0.0,52.8,52.8
2022-08,3.7,51.3,43.7,-0.2,0.30000000000000004,-220.0,10.053,0.4,7.3,0.30000000000000004,52.5,45.0,0.0,52.8,52.8
2022-08,3.7,51.3,44.1,-0.2,0.30000000000000004,-220.0,10.053,0.4,7.3,0.30000000000000004,52.5,44.6,0.0,52.8,52.8
2022-08,3.7,51.3,44.1,-0.2,0.30000000000000004,-220.0,10.053,0.4,7.3,0.30000000000000004,52.5,45.0,0.0,52.8,52.8
2022-07,3.5,52.2,47.3,0.6000000000000001,0.5,-211.0,11.239,0.2,7.6,0.0,60.0,47.7,-1.0,52.8,52.8
2022-07,3.5,52.2,47.3,0.6000000000000001,0.5,-211.0,11.239,0.2,7.6,0.0,60.0,47.5,-1.0,52.8,52.8
2022-07,3.5,52.2,47.0,0.6000000000000001,0.5,-211.0,11.239,0.2,7.6,0.0,60.0,47.7,-1.0,52.8,52.8
2022-07,3.5,52.2,47.0,0.6000000000000001,0.5,-211.0,11.239,0.2,7.6,0.0,60.0,47.5,-1.0,52.8,52.8
2022-07,3.5,52.3,47.3,0.6000000000000001,0.5,-211.0,11.239,0.2,7.6,0.0,60.0,47.7,-1.0,52.8,52.8
2022-07,3.5,52.3,47.3,0.6000000000000001,0.5,-211.0,11.239,0.2,7.6,0.0,60.0,47.5,-1.0,52.8,52.8
2022-07,3.5,52.3,47.0,0.6000000000000001,0.5,-211.0,11.239,0.2,7.6,0.0,60.0,47.7,-1.0,52.8,52.8
2022-07,3.5,52.3,47.0,0.6000000000000001,0.5,-211.0,11.239,0.2,7.6,0.0,60.0,47.5,-1.0,52.8,52.8
2022-06,3.6,52.7,52.7,-0.2,0.30000000000000004,-89.0,10.698,0.4,8.2,1.0,78.5,52.3,2.0,53.0,53.0
2022-06,3.6,52.7,52.7,-0.2,0.30000000000000004,-89.0,10.698,0.4,8.2,1.0,78.5,51.2,2.0,53.0,53.0
2022-06,3.6,52.7,51.6,-0.2,0.30000000000000004,-89.0,10.698,0.4,8.2,1.0,78.5,52.3,2.0,53.0,53.0
2022-06,3.6,52.7,51.6,-0.2,0.30000000000000004,-89.0,10.698,0.4,8.2,1.0,78.5,51.2,2.0,53.0,53.0
2022-06,3.6,52.4,52.7,-0.2,0.30000000000000004,-89.0,10.698,0.4,8.2,1.0,78.5,52.3,2.0,53.0,53.0
2022-06,3.6,52.4,52.7,-0.2,0.30000000000000004,-89.0,10.698,0.4,8.2,1.0,78.5,51.2,2.0,53.0,53.0
2022-06,3.6,52.4,51.6,-0.2,0.30000000000000004,-89.0,10.698,0.4,8.2,1.0,78.5,52.3,2.0,53.0,53.0
2022-06,3.6,52.4,51.6,-0.2,0.30000000000000004,-89.0,10.698,0.4,8.2,1.0,78.5,51.2,2.0,53.0,53.0
2022-05,3.6,57.0,53.4,0.2,0.30000000000000004,-66.0,11.254,0.5,8.3,-0.30000000000000004,82.2,53.6,1.6,56.1,56.1
2022-05,3.6,57.0,53.4,0.2,0.30000000000000004,-66.0,11.254,0.5,8.3,-0.30000000000000004,82.2,53.8,1.6,56.1,56.1
2022-05,3.6,57.0,53.4,0.2,0.30000000000000004,-66.0,11.681000000000001,0.5,8.3,-0.30000000000000004,82.2,53.6,1.6,56.1,56.1
2022-05,3.6,57.0,53.4,0.2,0.30000000000000004,-66.0,11.681000000000001,0.5,8.3,-0.30000000000000004,82.2,53.8,1.6,56.1,56.1
2022-05,3.6,57.0,53.5,0.2,0.30000000000000004,-66.0,11.254,0.5,8.3,-0.30000000000000004,82.2,53.6,1.6,56.1,56.1
2022-05,3.6,57.0,53.5,0.2,0.30000000000000004,-66.0,11.254,0.5,8.3,-0.30000000000000004,82.2,53.8,1.6,56.1,56.1
2022-05,3.6,57.0,53.5,0.2,0.30000000000000004,-66.0,11.681000000000001,0.5,8.3,-0.30000000000000004,82.2,53.6,1.6,56.1,56.1
2022-05,3.6,57.0,53.5,0.2,0.30000000000000004,-66.0,11.681000000000001,0.5,8.3,-0.30000000000000004,82.2,53.8,1.6,56.1,56.1
2022-05,3.6,57.5,53.4,0.2,0.30000000000000004,-66.0,11.254,0.5,8.3,-0.30000000000000004,82.2,53.6,1.6,56.1,56.1
2022-05,3.6,57.5,53.4,0.2,0.30000000000000004,-66.0,11.254,0.5,8.3,-0.30000000000000004,82.2,53.8,1.6,56.1,56.1
2022-05,3.6,57.5,53.4,0.2,0.30000000000000004,-66.0,11.681000000000001,0.5,8.3,-0.30000000000000004,82.2,53.6,1.6,56.1,56.1
2022-05,3.6,57.5,53.4,0.2,0.30000000000000004,-66.0,11.681000000000001,0.5,8.3,-0.30000000000000004,82.2,53.8,1.6,56.1,56.1
2022-05,3.6,57.5,53.5,0.2,0.30000000000000004,-66.0,11.254,0.5,8.3,-0.30000000000000004,82.2,53.6,1.6,56.1,56.1
2022-05,3.6,57.5,53.5,0.2,0.30000000000000004,-66.0,11.254,0.5,8.3,-0.30000000000000004,82.2,53.8,1.6,56.1,56.1
2022-05,3.6,57.5,53.5,0.2,0.30000000000000004,-66.0,11.681000000000001,0.5,8.3,-0.30000000000000004,82.2,53.6,1.6,56.1,56.1
2022-05,3.6,57.5,53.5,0.2,0.30000000000000004,-66.0,11.681000000000001,0.5,8.3,-0.30000000000000004,82.2,53.8,1.6,56.1,56.1
2022-04,3.6,59.2,55.6,1.1,0.30000000000000004,308.0,11.681000000000001,0.4,8.8,0.9,84.6,56.0,0.30000000000000004,55.4,55.4
2022-04,3.6,59.2,55.6,1.1,0.30000000000000004,308.0,11.681000000000001,0.4,8.8,0.9,84.6,55.1,0.30000000000000004,55.4,55.4
2022-04,3.6,59.2,54.7,1.1,0.30000000000000004,308.0,11.681000000000001,0.4,8.8,0.9,84.6,56.0,0.30000000000000004,55.4,55.4
2022-04,3.6,59.2,54.7,1.1,0.30000000000000004,308.0,11.681000000000001,0.4,8.8,0.9,84.6,55.1,0.30000000000000004,55.4,55.4
2022-04,3.6,59.7,55.6,1.1,0.30000000000000004,308.0,11.681000000000001,0.4,8.8,0.9,84.6,56.0,0.30000000000000004,55.4,55.4
2022-04,3.6,59.7,55.6,1.1,0.30000000000000004,308.0,11.681000000000001,0.4,8.8,0.9,84.6,55.1,0.30000000000000004,55.4,55.4
2022-04,3.6,59.7,54.7,1.1,0.30000000000000004,308.0,11.681000000000001,0.4,8.8,0.9,84.6,56.0,0.30000000000000004,55.4,55.4
2022-04,3.6,59.7,54.7,1.1,0.30000000000000004,308.0,11.681000000000001,0.4,8.8,0.9,84.6,55.1,0.30000000000000004,55.4,55.4
2022-03,3.6,58.8,58.0,0.9,0.4,-193.0,11.549,1.0,9.2,0.5,87.1,57.7,2.2,57.1,57.1
2022-03,3.6,58.8,58.0,0.9,0.4,-193.0,11.549,1.0,9.2,0.5,87.1,58.5,2.2,57.1,57.1
2022-03,3.6,58.8,58.9,0.9,0.4,-193.0,11.549,1.0,9.2,0.5,87.1,57.7,2.2,57.1,57.1
2022-03,3.6,58.8,58.9,0.9,0.4,-193.0,11.549,1.0,9.2,0.5,87.1,58.5,2.2,57.1,57.1
2022-03,3.6,58.5,58.0,0.9,0.4,-193.0,11.549,1.0,9.2,0.5,87.1,57.7,2.2,57.1,57.1
2022-03,3.6,58.5,58.0,0.9,0.4,-193.0,11.549,1.0,9.2,0.5,87.1,58.5,2.2,57.1,57.1
2022-03,3.6,58.5,58.9,0.9,0.4,-193.0,11.549,1.0,9.2,0.5,87.1,57.7,2.2,57.1,57.1
2022-03,3.6,58.5,58.9,0.9,0.4,-193.0,11.549,1.0,9.2,0.5,87.1,58.5,2.2,57.1,57.1
2022-02,3.8,57.3,56.5,0.5,0.0,-217.0,11.266,0.2,8.4,0.30000000000000004,75.6,55.9,-0.5,58.6,58.6
2022-02,3.8,57.3,56.5,0.5,0.0,-217.0,11.266,0.2,8.4,0.30000000000000004,75.6,56.0,-0.5,58.6,58.6
2022-02,3.8,57.3,56.7,0.5,0.0,-217.0,11.266,0.2,8.4,0.30000000000000004,75.6,55.9,-0.5,58.6,58.6
2022-02,3.8,57.3,56.7,0.5,0.0,-217.0,11.266,0.2,8.4,0.30000000000000004,75.6,56.0,-0.5,58.6,58.6
2022-02,3.8,57.5,56.5,0.5,0.0,-217.0,11.266,0.2,8.4,0.30000000000000004,75.6,55.9,-0.5,58.6,58.6
2022-02,3.8,57.5,56.5,0.5,0.0,-217.0,11.266,0.2,8.4,0.30000000000000004,75.6,56.0,-0.5,58.6,58.6
2022-02,3.8,57.5,56.7,0.5,0.0,-217.0,11.266,0.2,8.4,0.30000000000000004,75.6,55.9,-0.5,58.6,58.6
2022-02,3.8,57.5,56.7,0.5,0.0,-217.0,11.266,0.2,8.4,0.30000000000000004,75.6,56.0,-0.5,58.6,58.6
2022-01,4.0,55.5,51.2,1.4,0.7000000000000001,119.0,11.263,0.8,8.3,3.8,76.1,51.1,1.4,57.6,57.6
2022-01,4.0,55.5,51.2,1.4,0.7000000000000001,119.0,11.263,0.8,8.3,3.8,76.1,50.8,1.4,57.6,57.6
2022-01,4.0,55.5,50.9,1.4,0.7000000000000001,119.0,11.263,0.8,8.3,3.8,76.1,51.1,1.4,57.6,57.6
2022-01,4.0,55.5,50.9,1.4,0.7000000000000001,119.0,11.263,0.8,8.3,3.8,76.1,50.8,1.4,57.6,57.6
2022-01,4.0,55.0,51.2,1.4,0.7000000000000001,119.0,11.263,0.8,8.3,3.8,76.1,51.1,1.4,57.6,57.6
2022-01,4.0,55.0,51.2,1.4,0.7000000000000001,119.0,11.263,0.8,8.3,3.8,76.1,50.8,1.4,57.6,57.6
2022-01,4.0,55.0,50.9,1.4,0.7000000000000001,119.0,11.263,0.8,8.3,3.8,76.1,51.1,1.4,57.6,57.6
2022-01,4.0,55.0,50.9,1.4,0.7000000000000001,119.0,11.263,0.8,8.3,3.8,76.1,50.8,1.4,57.6,57.6
2021-12,3.9,57.7,57.6,-0.1,0.6000000000000001,-21.0,10.925,0.5,8.3,-1.9,68.2,57.0,-0.4,58.7,58.7
2021-12,3.9,57.7,57.6,-0.1,0.6000000000000001,-21.0,10.925,0.5,8.3,-1.9,68.2,56.9,-0.4,58.7,58.7
2021-12,3.9,57.7,57.5,-0.1,0.6000000000000001,-21.0,10.925,0.5,8.3,-1.9,68.2,57.0,-0.4,58.7,58.7
2021-12,3.9,57.7,57.5,-0.1,0.6000000000000001,-21.0,10.925,0.5,8.3,-1.9,68.2,56.9,-0.4,58.7,58.7
2021-12,3.9,57.8,57.6,-0.1,0.6000000000000001,-21.0,10.925,0.5,8.3,-1.9,68.2,57.0,-0.4,58.7,58.7
2021-12,3.9,57.8,57.6,-0.1,0.6000000000000001,-21.0,10.925,0.5,8.3,-1.9,68.2,56.9,-0.4,58.7,58.7
2021-12,3.9,57.8,57.5,-0.1,0.6000000000000001,-21.0,10.925,0.5,8.3,-1.9,68.2,57.0,-0.4,58.7,58.7
2021-12,3.9,57.8,57.5,-0.1,0.6000000000000001,-21.0,10.925,0.5,8.3,-1.9,68.2,56.9,-0.4,58.7,58.7
2021-11,4.2,58.3,58.0,0.5,0.30000000000000004,-191.0,10.562,0.7000000000000001,7.7,0.30000000000000004,82.4,57.2,1.6,61.1,61.1
2021-11,4.2,58.3,58.0,0.5,0.30000000000000004,-191.0,10.562,0.7000000000000001,7.7,0.30000000000000004,82.4,56.5,1.6,61.1,61.1
2021-11,4.2,58.3,57.0,0.5,0.30000000000000004,-191.0,10.562,0.7000000000000001,7.7,0.30000000000000004,82.4,57.2,1.6,61.1,61.1
2021-11,4.2,58.3,57.0,0.5,0.30000000000000004,-191.0,10.562,0.7000000000000001,7.7,0.30000000000000004,82.4,56.5,1.6,61.1,61.1
2021-11,4.2,59.1,58.0,0.5,0.30000000000000004,-191.0,10.562,0.7000000000000001,7.7,0.30000000000000004,82.4,57.2,1.6,61.1,61.1
2021-11,4.2,59.1,58.0,0.5,0.30000000000000004,-191.0,10.562,0.7000000000000001,7.7,0.30000000000000004,82.4,56.5,1.6,61.1,61.1
2021-11,4.2,59.1,57.0,0.5,0.30000000000000004,-191.0,10.562,0.7000000000000001,7.7,0.30000000000000004,82.4,57.2,1.6,61.1,61.1
2021-11,4.2,59.1,57.0,0.5,0.30000000000000004,-191.0,10.562,0.7000000000000001,7.7,0.30000000000000004,82.4,56.5,1.6,61.1,61.1
2021-10,4.6,58.4,58.7,1.6,0.4,-165.0,11.033,0.4,6.8,1.7000000000000002,85.7,57.6,1.0,60.8,60.8
2021-10,4.6,58.4,58.7,1.6,0.4,-165.0,11.033,0.4,6.8,1.7000000000000002,85.7,57.3,1.0,60.8,60.8
2021-10,4.6,58.4,58.2,1.6,0.4,-165.0,11.033,0.4,6.8,1.7000000000000002,85.7,57.6,1.0,60.8,60.8
2021-10,4.6,58.4,58.2,1.6,0.4,-165.0,11.033,0.4,6.8,1.7000000000000002,85.7,57.3,1.0,60.8,60.8
2021-10,4.6,59.2,58.7,1.6,0.4,-165.0,11.033,0.4,6.8,1.7000000000000002,85.7,57.6,1.0,60.8,60.8
2021-10,4.6,59.2,58.7,1.6,0.4,-165.0,11.033,0.4,6.8,1.7000000000000002,85.7,57.3,1.0,60.8,60.8
2021-10,4.6,59.2,58.2,1.6,0.4,-165.0,11.033,0.4,6.8,1.7000000000000002,85.7,57.6,1.0,60.8,60.8
2021-10,4.6,59.2,58.2,1.6,0.4,-165.0,11.033,0.4,6.8,1.7000000000000002,85.7,57.3,1.0,60.8,60.8
2021-09,4.8,60.7,54.9,-1.3,0.6000000000000001,-62.0,10.438,0.2,6.8,0.7000000000000001,81.2,55.0,0.2,61.1,61.1
2021-09,4.8,60.7,54.9,-1.3,0.6000000000000001,-62.0,10.438,0.2,6.8,0.7000000000000001,81.2,54.5,0.2,61.1,61.1
2021-09,4.8,60.7,54.4,-1.3,0.6000000000000001,-62.0,10.438,0.2,6.8,0.7000000000000001,81.2,55.0,0.2,61.1,61.1
2021-09,4.8,60.7,54.4,-1.3,0.6000000000000001,-62.0,10.438,0.2,6.8,0.7000000000000001,81.2,54.5,0.2,61.1,61.1
2021-09,4.8,60.5,54.9,-1.3,0.6000000000000001,-62.0,10.438,0.2,6.8,0.7000000000000001,81.2,55.0,0.2,61.1,61.1
2021-09,4.8,60.5,54.9,-1.3,0.6000000000000001,-62.0,10.438,0.2,6.8,0.7000000000000001,81.2,54.5,0.2,61.1,61.1
2021-09,4.8,60.5,54.4,-1.3,0.6000000000000001,-62.0,10.438,0.2,6.8,0.7000000000000001,81.2,55.0,0.2,61.1,61.1
2021-09,4.8,60.5,54.4,-1.3,0.6000000000000001,-62.0,10.438,0.2,6.8,0.7000000000000001,81.2,54.5,0.2,61.1,61.1
2021-08,5.2,61.1,55.1,0.4,0.6000000000000001,-171.0,10.439,0.6000000000000001,6.7,0.7000000000000001,79.4,55.4,1.2,59.9,59.9
